update,mean_reward,success_rate,mean_episode_length,river_fall_rate,policy_loss,value_loss,entropy,maze_size
1491,60.453948974609375,0.0,131.01,0.0,-0.0007379481103271246,339.5021572113037,0.788785770535469,30
1492,60.453948974609375,0.0,131.01,0.0,-0.0007372833788394928,98.48664808273315,0.7865798473358154,30
1493,51.99897003173828,0.0,120.01,0.0,-0.00048002367839217186,259.1687526702881,0.7544159293174744,30
1494,51.99897003173828,0.0,120.01,0.0,-0.0003090384416282177,52.33529233932495,0.7417250275611877,30
1495,44.37897491455078,0.0,109.01,0.0,-0.0008801188378129154,229.10477924346924,0.7573655024170876,30
1496,44.37897491455078,0.0,109.01,0.0,-0.003979083150625229,68.33354425430298,0.7892472147941589,30
1497,39.733985900878906,0.0,98.01,0.0,-0.0008890742901712656,239.22849464416504,0.8074734136462212,30
1498,39.733985900878906,0.0,98.01,0.0,-0.0007895426824688911,63.73861265182495,0.8171403482556343,30
1499,32.323997497558594,0.0,87.01,0.0,0.002091311849653721,276.2806797027588,0.8101993948221207,30
1500,32.29897689819336,0.0,92.96,0.0,-0.0008831815794110298,303.9435787200928,0.8008133322000504,30
1501,32.327980041503906,0.0,91.37,0.0,-0.0024926383048295975,129.00152444839478,0.7941359877586365,30
1502,36.322967529296875,0.0,97.32,0.0,-1.9188839360140264e-05,243.9768581390381,0.7997837290167809,30
1503,36.326969146728516,0.0,95.73,0.0,-0.0003222702071070671,108.25834083557129,0.8022639378905296,30
1504,37.31195831298828,0.0,101.68,0.0,0.00010290928184986115,199.3525152206421,0.8116883635520935,30
1505,37.34095764160156,0.0,100.09,0.0,-0.000494777224957943,125.700279712677,0.8029040545225143,30
1506,39.80595397949219,0.0,106.04,0.0,-7.809652015566826e-05,209.65389204025269,0.8027539327740669,30
1507,39.9349479675293,0.0,104.45,0.0,-0.0016254810616374016,166.2238621711731,0.7703520804643631,30
1508,42.0599365234375,0.0,110.4,0.0,-0.0023375414311885834,303.64686584472656,0.790951557457447,30
1509,42.09394073486328,0.0,108.81,0.0,-0.0014044186100363731,133.7637481689453,0.8472847118973732,30
1510,44.45591735839844,0.0,118.29,0.0,-0.001329350285232067,321.9243583679199,0.8357263207435608,30
1511,44.45591735839844,0.0,118.29,0.0,-0.0005246938671916723,65.82707166671753,0.8263870626688004,30
1512,50.96290588378906,0.0,127.77,0.0,-0.0004979605437256396,286.29517936706543,0.8264810368418694,30
1513,50.96290588378906,0.0,127.77,0.0,0.0004966966807842255,53.890231132507324,0.8235472366213799,30
1514,56.764892578125,0.0,137.25,0.0,-0.00035778991878032684,265.9275178909302,0.8238881528377533,30
1515,56.764892578125,0.0,137.25,0.0,-0.0017159460112452507,65.53498697280884,0.8443409875035286,30
1516,62.956871032714844,0.0,146.73,0.0,-0.0003441486041992903,274.9891166687012,0.8538331165909767,30
1517,62.956871032714844,0.0,146.73,0.0,-0.001980091445147991,59.36762571334839,0.8520638048648834,30
1518,69.54387664794922,0.0,156.21,0.0,-0.0004388773813843727,270.05109214782715,0.8318798616528511,30
1519,69.54387664794922,0.0,156.21,0.0,-0.0005094306543469429,57.57219338417053,0.8269108161330223,30
1520,74.75586700439453,0.0,165.69,0.0,-0.0016409766103606671,238.7756061553955,0.794791504740715,30
1521,74.75586700439453,0.0,165.69,0.0,-0.0010697555262595415,59.76825714111328,0.7808356955647469,30
1522,81.85785675048828,0.0,175.17,0.0,-0.0008939532563090324,243.58478927612305,0.7669661343097687,30
1523,81.85785675048828,0.0,175.17,0.0,-0.0014325855299830437,53.8252911567688,0.7645324245095253,30
1524,84.00386047363281,0.0,174.41,0.0,0.0031625181436538696,257.9076290130615,0.7785650417208672,30
1525,84.00386047363281,0.0,174.41,0.0,0.0001292908564209938,58.29697036743164,0.7680132538080215,30
1526,82.62186431884766,0.0,168.53,0.0,-0.0005731930141337216,271.6558952331543,0.7615081295371056,30
1527,82.62186431884766,0.0,168.53,0.0,-0.0005115005187690258,68.2652657032013,0.7612559422850609,30
1528,78.2298812866211,0.0,162.65,0.0,-0.0009390347404405475,284.5785217285156,0.7556134536862373,30
1529,78.2298812866211,0.0,162.65,0.0,-0.0008798083290457726,74.0740327835083,0.7612117752432823,30
1530,75.52788543701172,0.0,156.77,0.0,0.0006547039956785738,298.4907417297363,0.7903062403202057,30
1531,75.52788543701172,0.0,156.77,0.0,0.004151563625782728,84.67633581161499,0.8171549737453461,30
1532,70.70089721679688,0.0,150.89,0.0,-0.0009812647476792336,250.46264457702637,0.7860691249370575,30
1533,70.70089721679688,0.0,150.89,0.0,0.00024722388479858637,241.69059419631958,0.7983200699090958,30
1534,71.56392669677734,0.0,145.01,0.0,0.00039347773417830467,198.7628231048584,0.7926425412297249,30
1535,71.56392669677734,0.0,145.01,0.0,-0.0004253685474395752,66.05671167373657,0.7993515357375145,30
1536,64.95392608642578,0.0,134.01,0.0,-0.00018692784942686558,271.25079822540283,0.7872626781463623,30
1537,64.95392608642578,0.0,134.01,0.0,-0.0005056532099843025,73.61005020141602,0.7871165424585342,30
1538,58.24394989013672,0.0,123.01,0.0,-0.0011402152013033628,300.3731060028076,0.7766625061631203,30
1539,58.24394989013672,0.0,123.01,0.0,-0.0009510945528745651,47.55832099914551,0.7859222367405891,30
1540,51.058963775634766,0.0,112.01,0.0,-0.0007453428115695715,282.3974266052246,0.7958110421895981,30
1541,51.058963775634766,0.0,112.01,0.0,-0.00027732597663998604,57.54369783401489,0.8063572570681572,30
1542,43.65898132324219,0.0,101.01,0.0,0.00017160986317321658,307.51916885375977,0.8056885004043579,30
1543,43.65898132324219,0.0,101.01,0.0,-0.0005446327850222588,69.22545146942139,0.8080142140388489,30
1544,38.113975524902344,0.0,90.01,0.0,-0.0008522309362888336,297.808198928833,0.7992515191435814,30
1545,38.113975524902344,0.0,90.01,0.0,-0.0035560205578804016,74.63857698440552,0.7848711982369423,30
1546,31.143983840942383,0.0,79.01,0.0,-0.0002763555385172367,197.43731117248535,0.7602767050266266,30
1547,31.248971939086914,0.0,84.96,0.0,-0.00046481192111968994,251.18400764465332,0.7504540979862213,30
1548,31.38797378540039,0.0,83.37,0.0,-0.0010245775629300624,141.54069662094116,0.74025809019804,30
1549,30.832963943481445,0.0,89.32,0.0,-0.0005143927410244942,248.92524433135986,0.759293906390667,30
1550,31.041963577270508,0.0,87.73,0.0,-0.0001019677147269249,138.88723850250244,0.7898457571864128,30
1551,32.8819580078125,0.0,93.68,0.0,-0.0020036849309690297,254.25515270233154,0.8063293024897575,30
1552,33.2209587097168,0.0,92.09,0.0,-0.0018139835447072983,241.6603298187256,0.8430265486240387,30
1553,35.36594009399414,0.0,98.04,0.0,0.00188436359167099,196.63237476348877,0.8354324474930763,30
1554,35.31993865966797,0.0,96.45,0.0,0.00016116583719849586,136.63833808898926,0.8147354647517204,30
1555,36.946929931640625,0.0,105.93,0.0,-0.0002545686438679695,307.1225109100342,0.8140466809272766,30
1556,36.946929931640625,0.0,105.93,0.0,-0.0008039670065045357,67.89589500427246,0.8013364896178246,30
1557,44.168914794921875,0.0,115.41,0.0,0.00411233096383512,319.5970802307129,0.826486773788929,30
1558,44.168914794921875,0.0,115.41,0.0,-0.0026980210095643997,105.95937156677246,0.8433902785181999,30
1559,48.46589279174805,0.0,124.89,0.0,-0.0038731717504560947,249.44464492797852,0.8615751042962074,30
1560,48.46589279174805,0.0,124.89,0.0,-0.0046470253728330135,60.56807088851929,0.8733827993273735,30
1561,52.88788604736328,0.0,134.37,0.0,0.0016903563519008458,279.3639144897461,0.8776858523488045,30
1562,52.88788604736328,0.0,134.37,0.0,-0.002169275190681219,68.0421953201294,0.8994435891509056,30
1563,57.17987823486328,0.0,143.85,0.0,-0.0020895132329314947,246.96359777450562,0.9043901041150093,30
1564,57.17987823486328,0.0,143.85,0.0,-0.0015987381339073181,42.533140897750854,0.8692699074745178,30
1565,62.07686996459961,0.0,153.33,0.0,0.0004917499609291553,223.54903411865234,0.9238794222474098,30
1566,62.07686996459961,0.0,153.33,0.0,-0.0012211548164486885,65.9177794456482,0.9408214464783669,30
1567,67.6088638305664,0.0,162.81,0.0,-0.0013648983440361917,253.14538192749023,0.9440515339374542,30
1568,67.6088638305664,0.0,162.81,0.0,-0.00074142892844975,112.11479115486145,0.9831368550658226,30
1569,71.07586669921875,0.0,172.29,0.0,0.000707428902387619,199.5767526626587,0.9957643151283264,30
1570,71.07586669921875,0.0,172.29,0.0,-0.0020963381975889206,73.81852149963379,1.0034127458930016,30
1571,67.2768783569336,0.0,171.53,0.0,0.006745317834429443,246.6830186843872,0.9853680357336998,30
1572,67.2768783569336,0.0,171.53,0.0,-0.004748509265482426,48.499393463134766,0.9324459731578827,30
1573,65.22488403320312,0.0,165.65,0.0,-0.0012004096060991287,230.87103843688965,0.8859645873308182,30
1574,65.22488403320312,0.0,165.65,0.0,-0.0008800807408988476,45.724236726760864,0.8764767795801163,30
1575,61.70790100097656,0.0,159.77,0.0,-0.0010744079481810331,228.01822662353516,0.907268799841404,30
1576,61.70790100097656,0.0,159.77,0.0,-0.0009106076322495937,61.19947075843811,0.9217034950852394,30
1577,57.585906982421875,0.0,153.89,0.0,-0.0008970033377408981,289.5323166847229,0.8731500133872032,30
1578,57.585906982421875,0.0,153.89,0.0,-0.0009928829967975616,70.77835655212402,0.8413096591830254,30
1579,52.67391586303711,0.0,148.01,0.0,-0.0008983835577964783,265.2910842895508,0.8593399003148079,30
1580,52.67391586303711,0.0,148.01,0.0,-0.0034573255106806755,73.73216533660889,0.8645991683006287,30
1581,50.428932189941406,0.0,137.01,0.0,0.0038219743873924017,269.5474739074707,0.8085053488612175,30
1582,50.428932189941406,0.0,137.01,0.0,0.0005770018324255943,129.16179609298706,0.7892424240708351,30
1583,45.57395935058594,0.0,126.01,0.0,-0.0018756119825411588,178.51591396331787,0.7828626409173012,30
1584,45.57395935058594,0.0,126.01,0.0,-0.008028173819184303,68.02175712585449,0.8133065849542618,30
1585,38.65896224975586,0.0,115.01,0.0,0.0007256327662616968,276.5560851097107,0.8183426335453987,30
1586,38.65896224975586,0.0,115.01,0.0,-0.0031001903116703033,69.53688478469849,0.8177940770983696,30
1587,32.143978118896484,0.0,104.01,0.0,0.00038385752122849226,249.51965522766113,0.8063259199261665,30
1588,32.143978118896484,0.0,104.01,0.0,-0.0005531054921448231,55.560561656951904,0.8129744455218315,30
1589,26.068986892700195,0.0,93.01,0.0,-0.001244853949174285,245.00288581848145,0.8217331320047379,30
1590,26.068986892700195,0.0,93.01,0.0,0.0007526329718530178,63.81038045883179,0.8363580405712128,30
1591,20.283994674682617,0.0,82.01,0.0,8.261250331997871e-05,180.13167190551758,0.8226821646094322,30
1592,21.51398468017578,0.0,87.96,0.0,-5.909241735935211e-05,184.0186324119568,0.8360267579555511,30
1593,21.852983474731445,0.0,86.37,0.0,-0.001263725571334362,119.14276456832886,0.8647138103842735,30
1594,23.062973022460938,0.0,92.32,0.0,-0.001941049995366484,189.7835807800293,0.8632974028587341,30
1595,22.71697235107422,0.0,90.73,0.0,0.0015983409248292446,118.54541492462158,0.8604938238859177,30
1596,27.72696304321289,0.0,96.68,0.0,-0.00012454946408979595,186.58845615386963,0.8712158724665642,30
1597,28.125967025756836,0.0,95.09,0.0,-0.0007730736397206783,121.72064781188965,0.8838362991809845,30
1598,29.465965270996094,0.0,101.04,0.0,0.00019491478451527655,171.53699016571045,0.9040860757231712,30
1599,29.804964065551758,0.0,99.45,0.0,-0.000339314341545105,112.52452182769775,0.9089043736457825,30
1600,31.8149471282959,0.0,105.4,0.0,-0.0005506394663825631,197.89123344421387,0.8890875577926636,30
1601,31.82394790649414,0.0,103.81,0.0,0.0003850245848298073,81.32911968231201,0.862284392118454,30
1602,38.9459342956543,0.0,113.29,0.0,-0.0012645608512684703,298.19058895111084,0.8443086966872215,30
1603,38.9459342956543,0.0,113.29,0.0,-0.0004085581749677658,48.58847236633301,0.8261327669024467,30
1604,47.277915954589844,0.0,122.77,0.0,-0.001092824328225106,251.9078950881958,0.8141371384263039,30
1605,47.277915954589844,0.0,122.77,0.0,0.00024084385950118303,52.4942626953125,0.7982694208621979,30
1606,50.8999137878418,0.0,132.25,0.0,-0.0006162049248814583,312.7829647064209,0.7764396145939827,30
1607,50.8999137878418,0.0,132.25,0.0,-0.002034255303442478,62.34656476974487,0.7594684511423111,30
1608,56.8068962097168,0.0,141.73,0.0,-0.0006046886555850506,289.55889797210693,0.7734019756317139,30
1609,56.8068962097168,0.0,141.73,0.0,-0.0015061404556035995,92.60427856445312,0.814605288207531,30
1610,61.78888702392578,0.0,151.21,0.0,-0.001217324286699295,288.53232192993164,0.804950512945652,30
1611,61.78888702392578,0.0,151.21,0.0,0.00210021436214447,183.84881973266602,0.7936238646507263,30
1612,66.57087707519531,0.0,160.69,0.0,-0.004312647273764014,249.44787645339966,0.7741617038846016,30
1613,66.57087707519531,0.0,160.69,0.0,0.00028413254767656326,55.24689435958862,0.74869504570961,30
1614,71.00286865234375,0.0,170.17,0.0,-0.0005228505469858646,328.46269178390503,0.7479445934295654,30
1615,71.00286865234375,0.0,170.17,0.0,-0.003796851262450218,55.146183490753174,0.7509123906493187,30
1616,71.98887634277344,0.0,169.41,0.0,0.0004703812883235514,310.43371295928955,0.7351643219590187,30
1617,71.98887634277344,0.0,169.41,0.0,-0.0025192989269271493,46.41787362098694,0.7426552921533585,30
1618,70.07689666748047,0.0,163.53,0.0,-0.0013389503583312035,311.0738525390625,0.761520266532898,30
1619,70.07689666748047,0.0,163.53,0.0,-0.0009961249306797981,55.5550103187561,0.7695901989936829,30
1620,66.45989990234375,0.0,157.65,0.0,1.4998659025877714e-05,317.46813774108887,0.766648106276989,30
1621,66.45989990234375,0.0,157.65,0.0,-0.0010377727448940277,78.0295901298523,0.7647918462753296,30
1622,64.69290924072266,0.0,151.77,0.0,-0.0005318026524037123,280.51808643341064,0.7578673362731934,30
1623,64.69290924072266,0.0,151.77,0.0,-0.000840398482978344,52.46496295928955,0.7526749819517136,30
1624,63.14091491699219,0.0,145.89,0.0,-0.0002472801716066897,353.6023859977722,0.7455995753407478,30
1625,63.14091491699219,0.0,145.89,0.0,-0.0006040760781615973,69.1613917350769,0.7496361434459686,30
1626,58.008934020996094,0.0,140.01,0.0,-0.00040032388642430305,272.0617446899414,0.751130536198616,30
1627,58.008934020996094,0.0,140.01,0.0,-0.0012167784152552485,65.30916690826416,0.7515783160924911,30
1628,50.548946380615234,0.0,129.01,0.0,0.00011450820602476597,276.20655822753906,0.7427391856908798,30
1629,50.548946380615234,0.0,129.01,0.0,-0.0007078198250383139,62.86937618255615,0.7421022579073906,30
1630,45.63396453857422,0.0,118.01,0.0,-0.0005750458221882582,264.49268531799316,0.7373244538903236,30
1631,45.63396453857422,0.0,118.01,0.0,-0.00048474851064383984,64.16604566574097,0.743950866162777,30
1632,40.853973388671875,0.0,107.01,0.0,-0.0004444433725439012,295.1335983276367,0.7289721518754959,30
1633,40.853973388671875,0.0,107.01,0.0,-0.001160450279712677,75.50569677352905,0.7360179796814919,30
1634,33.81398391723633,0.0,96.01,0.0,1.6674399375915527e-05,212.06120109558105,0.753047987818718,30
1635,33.81398391723633,0.0,96.01,0.0,-0.0003458615392446518,124.30191326141357,0.7657598704099655,30
1636,26.353988647460938,0.0,85.01,0.0,0.00032441411167383194,166.5096836090088,0.7650160491466522,30
1637,29.633970260620117,0.0,90.96,0.0,0.00034323008731007576,243.27864742279053,0.7622284814715385,30
1638,30.767972946166992,0.0,89.37,0.0,8.139666169881821e-05,123.49597787857056,0.755863793194294,30
1639,32.74796676635742,0.0,95.32,0.0,-0.00010245316661894321,195.45410585403442,0.7704215124249458,30
1640,33.481964111328125,0.0,93.73,0.0,-0.0012740399688482285,118.57016897201538,0.7876989096403122,30
1641,34.52195739746094,0.0,99.68,0.0,-0.0015646722167730331,183.95151615142822,0.7977817803621292,30
1642,34.78096008300781,0.0,98.09,0.0,-0.002695634146220982,110.5336365699768,0.7914460450410843,30
1643,37.4859504699707,0.0,104.04,0.0,0.0009594042494427413,208.9553928375244,0.7653630450367928,30
1644,37.26495361328125,0.0,102.45,0.0,-0.0007496667094528675,109.97870254516602,0.7684482261538506,30
1645,38.20994186401367,0.0,108.4,0.0,-0.0038332176627591252,234.9645390510559,0.798883780837059,30
1646,38.11394119262695,0.0,106.81,0.0,-0.0011726920492947102,71.85344123840332,0.8235722482204437,30
1647,41.495933532714844,0.0,116.29,0.0,-0.0009983406635001302,254.14371299743652,0.8340892195701599,30
1648,41.495933532714844,0.0,116.29,0.0,-0.0013817082508467138,62.729780197143555,0.8381253629922867,30
1649,47.302913665771484,0.0,125.77,0.0,-0.0013864468783140182,261.56368255615234,0.8528295755386353,30
1650,47.302913665771484,0.0,125.77,0.0,-6.567314267158508e-05,59.91513919830322,0.8562721684575081,30
1651,54.6348991394043,0.0,135.25,0.0,-0.0012100475723855197,270.1459674835205,0.8432588055729866,30
1652,54.6348991394043,0.0,135.25,0.0,-0.0050752428360283375,36.80831861495972,0.8349193781614304,30
1653,58.936885833740234,0.0,144.73,0.0,-3.19464597851038e-05,255.26045989990234,0.8142620772123337,30
1654,58.936885833740234,0.0,144.73,0.0,-0.0013916725292801857,53.72582006454468,0.8060411587357521,30
1655,62.03388977050781,0.0,154.21,0.0,-0.00336471974151209,285.057767868042,0.8204282447695732,30
1656,62.03388977050781,0.0,154.21,0.0,-0.005391202634200454,57.88593149185181,0.830979973077774,30
1657,66.84588623046875,0.0,163.69,0.0,-0.0002700223121792078,245.2376480102539,0.8076514452695847,30
1658,66.84588623046875,0.0,163.69,0.0,-0.0009881611913442612,72.53413724899292,0.7885385528206825,30
1659,73.2278823852539,0.0,173.17,0.0,-0.00012944708578288555,279.3623752593994,0.7918358668684959,30
1660,73.2278823852539,0.0,173.17,0.0,-0.0012488970533013344,58.511887550354004,0.7977994009852409,30
1661,74.79887390136719,0.0,172.41,0.0,0.00045647379010915756,247.34525537490845,0.7885860428214073,30
1662,74.79887390136719,0.0,172.41,0.0,-0.0039873672649264336,49.08836317062378,0.7786457538604736,30
1663,70.78189086914062,0.0,166.53,0.0,0.0022047614911571145,263.91004371643066,0.7614758908748627,30
1664,70.78189086914062,0.0,166.53,0.0,-0.0007565965643152595,66.13705348968506,0.7417121231555939,30
1665,68.17990112304688,0.0,160.65,0.0,-0.0015022167935967445,299.1797351837158,0.7421447262167931,30
1666,68.17990112304688,0.0,160.65,0.0,-0.0004932507872581482,56.2668833732605,0.7498966827988625,30
1667,66.93290710449219,0.0,154.77,0.0,-0.0008787056431174278,271.49777603149414,0.7558119595050812,30
1668,66.93290710449219,0.0,154.77,0.0,-0.00023644603788852692,63.070316314697266,0.7609543949365616,30
1669,65.80591583251953,0.0,148.89,0.0,-0.0006301383255049586,238.2602481842041,0.7506628632545471,30
1670,65.80591583251953,0.0,148.89,0.0,-0.00022724643349647522,52.80285286903381,0.7450735121965408,30
1671,64.97391510009766,0.0,143.01,0.0,-0.0006238381029106677,285.7438488006592,0.7436153888702393,30
1672,64.97391510009766,0.0,143.01,0.0,-0.000440133735537529,61.34464359283447,0.747182086110115,30
1673,61.34893035888672,0.0,132.01,0.0,-0.00015018158592283726,238.12230110168457,0.7437336966395378,30
1674,61.34893035888672,0.0,132.01,0.0,-0.0014290092512965202,66.31638717651367,0.7394799515604973,30
1675,53.70895004272461,0.0,121.01,0.0,-0.000682176323607564,265.87423515319824,0.7229850515723228,30
1676,53.70895004272461,0.0,121.01,0.0,-0.00030311476439237595,67.35216426849365,0.7148564085364342,30
1677,46.808963775634766,0.0,110.01,0.0,-0.00014252611435949802,254.89452743530273,0.7200720906257629,30
1678,46.808963775634766,0.0,110.01,0.0,-0.0010872760321944952,58.50838327407837,0.7264372184872627,30
1679,42.73896408081055,0.0,99.01,0.0,-0.0004800073802471161,262.81464290618896,0.7316587865352631,30
1680,42.73896408081055,0.0,99.01,0.0,0.0005462863482534885,66.31136751174927,0.7369119375944138,30
1681,38.27397155761719,0.0,88.01,0.0,-0.002276004059240222,405.9389524459839,0.7302492335438728,30
1682,34.52898025512695,0.0,93.96,0.0,-0.0007144249975681305,136.69651985168457,0.7218985855579376,30
1683,34.78798294067383,0.0,92.37,0.0,-9.570084512233734e-05,131.13558959960938,0.7276753932237625,30
1684,37.89297103881836,0.0,98.32,0.0,-0.0007437302847392857,257.6566162109375,0.7296927720308304,30
1685,38.47697067260742,0.0,96.73,0.0,-0.00229535810649395,99.01860332489014,0.7085511684417725,30
1686,39.8969612121582,0.0,102.68,0.0,-0.0005253073759377003,210.43656826019287,0.7073591724038124,30
1687,41.050960540771484,0.0,101.09,0.0,-0.001132011937443167,90.86086797714233,0.736531175673008,30
1688,44.55596160888672,0.0,107.04,0.0,0.0007981156231835485,208.7180118560791,0.7498931214213371,30
1689,44.75996017456055,0.0,105.45,0.0,-0.00040810462087392807,129.8376383781433,0.745164729654789,30
1690,47.054954528808594,0.0,111.4,0.0,-0.00032327359076589346,215.61301136016846,0.7408676221966743,30
1691,46.438961029052734,0.0,109.81,0.0,-0.0014847591519355774,91.44921684265137,0.7365880683064461,30
1692,51.27094268798828,0.0,119.29,0.0,9.328278247267008e-05,273.8175163269043,0.7318713366985321,30
1693,51.27094268798828,0.0,119.29,0.0,-0.0017276573926210403,74.561203956604,0.7372734323143959,30
1694,54.4879150390625,0.0,128.77,0.0,-0.0011534906225278974,269.140869140625,0.7487301900982857,30
1695,54.4879150390625,0.0,128.77,0.0,9.030941873788834e-05,107.25726890563965,0.7536134123802185,30
1696,56.5299186706543,0.0,138.25,0.0,-0.000745297409594059,283.41871452331543,0.7525272965431213,30
1697,56.5299186706543,0.0,138.25,0.0,-0.000456295907497406,56.919541358947754,0.7516611069440842,30
1698,63.75690841674805,0.0,147.73,0.0,0.00011324009392410517,265.6990489959717,0.755016028881073,30
1699,63.75690841674805,0.0,147.73,0.0,-0.0005656267167069018,67.09491920471191,0.7538552284240723,30
1700,68.62389373779297,0.0,157.21,0.0,0.0006685606203973293,286.80988121032715,0.7494852617383003,30
1701,68.62389373779297,0.0,157.21,0.0,-0.0001766309142112732,72.60594701766968,0.7492715120315552,30
1702,75.27588653564453,0.0,166.69,0.0,-0.0006166798993945122,291.5588493347168,0.7411212623119354,30
1703,75.27588653564453,0.0,166.69,0.0,0.0015985113568603992,57.05625867843628,0.7423284947872162,30
1704,79.14289093017578,0.0,176.17,0.0,-0.000842053908854723,334.78828525543213,0.7550963833928108,30
1705,79.14289093017578,0.0,176.17,0.0,-0.0010377615690231323,105.61507415771484,0.7694526687264442,30
1706,83.49388885498047,0.0,175.41,0.0,-0.002918537240475416,231.74617767333984,0.7700275257229805,30
1707,83.49388885498047,0.0,175.41,0.0,0.0006206069083418697,50.08314514160156,0.7591208517551422,30
1708,80.37688446044922,0.0,169.53,0.0,-0.0007922900840640068,252.61483192443848,0.7488716095685959,30
1709,80.37688446044922,0.0,169.53,0.0,-0.00021363244741223752,78.97479438781738,0.7449410185217857,30
1710,77.9098892211914,0.0,163.65,0.0,-0.0004043306689709425,260.1725263595581,0.7443697601556778,30
1711,77.9098892211914,0.0,163.65,0.0,-0.0011775856837630272,63.4388542175293,0.7500650584697723,30
1712,74.05290222167969,0.0,157.77,0.0,-0.0003116393927484751,247.45755672454834,0.7491055652499199,30
1713,74.05290222167969,0.0,157.77,0.0,-0.0007660677656531334,52.96459341049194,0.7513708472251892,30
1714,71.37091064453125,0.0,151.89,0.0,-0.0012936228304170072,248.11550331115723,0.758377730846405,30
1715,71.37091064453125,0.0,151.89,0.0,0.007454624166712165,74.35180234909058,0.7630966603755951,30
1716,68.78392791748047,0.0,146.01,0.0,-0.0005625614430755377,257.0089588165283,0.724767878651619,30
1717,68.78392791748047,0.0,146.01,0.0,-0.00145569141022861,58.82937955856323,0.7095963582396507,30
1718,62.863948822021484,0.0,135.01,0.0,0.000381278368877247,267.62156677246094,0.6902988404035568,30
1719,62.863948822021484,0.0,135.01,0.0,-0.002842376008629799,52.37377595901489,0.6942355185747147,30
1720,56.223960876464844,0.0,124.01,0.0,-0.0010762768797576427,285.5919027328491,0.7176451534032822,30
1721,56.223960876464844,0.0,124.01,0.0,-0.0008724387735128403,74.17412185668945,0.7301644012331963,30
1722,51.9339714050293,0.0,113.01,0.0,0.0007053299050312489,282.9466495513916,0.727620430290699,30
1723,51.9339714050293,0.0,113.01,0.0,-0.0017827123519964516,46.958378314971924,0.7296240776777267,30
1724,43.983985900878906,0.0,102.01,0.0,-0.0024821144179441035,251.91606330871582,0.7315130680799484,30
1725,43.983985900878906,0.0,102.01,0.0,-0.00024657417088747025,70.58329248428345,0.7235531136393547,30
1726,37.063995361328125,0.0,91.01,0.0,-0.0012166069354861975,241.98054122924805,0.7138293087482452,30
1727,37.063995361328125,0.0,91.01,0.0,-0.0013318266719579697,66.71900415420532,0.722416490316391,30
1728,31.163999557495117,0.0,80.01,0.0,4.198914393782616e-05,145.12713813781738,0.7327860444784164,30
1729,31.038990020751953,0.0,85.96,0.0,-0.0003471958334557712,207.03796529769897,0.7321432381868362,30
1730,30.717988967895508,0.0,84.37,0.0,-0.000527452677488327,144.9487476348877,0.7304753437638283,30
1731,30.847980499267578,0.0,90.32,0.0,-0.0009623132646083832,205.00458478927612,0.7371616140007973,30
1732,30.84697914123535,0.0,88.73,0.0,-0.0001742313615977764,112.8624153137207,0.7368552833795547,30
1733,33.43696975708008,0.0,94.68,0.0,-0.0006899633444845676,213.72360706329346,0.7331378534436226,30
1734,33.10597229003906,0.0,93.09,0.0,-9.238487109541893e-05,143.3165102005005,0.7293015941977501,30
1735,35.800960540771484,0.0,99.04,0.0,-0.0008567918557673693,223.25664138793945,0.7312263771891594,30
1736,35.28495788574219,0.0,97.45,0.0,-1.744227483868599e-05,126.63803339004517,0.7322182133793831,30
1737,35.458946228027344,0.0,105.16,0.0,1.5775527572259307e-05,226.79683876037598,0.7331155762076378,30
1738,35.43794631958008,0.0,104.37,0.0,-0.007015495240921155,50.4419264793396,0.7315659895539284,30
1739,39.744930267333984,0.0,113.85,0.0,0.0013272061478346586,336.38048362731934,0.7143647819757462,30
1740,39.744930267333984,0.0,113.85,0.0,0.0052052808459848166,57.2650089263916,0.7246606796979904,30
1741,42.46192932128906,0.0,123.33,0.0,-0.0012925179908052087,229.5382308959961,0.7306287512183189,30
1742,42.46192932128906,0.0,123.33,0.0,-0.004874166799709201,57.32406997680664,0.7417965829372406,30
1743,49.5189094543457,0.0,132.81,0.0,0.0011516707018017769,306.191143989563,0.7432499602437019,30
1744,49.5189094543457,0.0,132.81,0.0,-0.0010189879685640335,73.00407075881958,0.7445694208145142,30
1745,57.085899353027344,0.0,142.29,0.0,-0.0022615985944867134,313.2915267944336,0.7495705559849739,30
1746,57.085899353027344,0.0,142.29,0.0,-0.002496441826224327,136.8937849998474,0.7619850859045982,30
1747,61.25289535522461,0.0,151.77,0.0,2.9814429581165314e-05,287.2958106994629,0.7495088949799538,30
1748,61.25289535522461,0.0,151.77,0.0,-0.001107991673052311,62.66832613945007,0.7459979876875877,30
1749,67.25489807128906,0.0,161.25,0.0,0.0005499114631675184,243.72915983200073,0.7528694942593575,30
1750,67.25489807128906,0.0,161.25,0.0,-7.113069295883179e-05,63.78161859512329,0.7564242035150528,30
1751,72.57189178466797,0.0,170.73,0.0,-0.00011230434756726027,302.96367835998535,0.7489835992455482,30
1752,72.57189178466797,0.0,170.73,0.0,-0.0004762541502714157,62.231396198272705,0.7371841222047806,30
1753,74.03289794921875,0.0,169.97,0.0,0.00035075191408395767,314.3801956176758,0.7596455365419388,30
1754,74.03289794921875,0.0,169.97,0.0,-0.001902734860777855,68.46490144729614,0.7848464772105217,30
1755,73.1458969116211,0.0,164.09,0.0,-0.000623800908215344,243.84296417236328,0.7787129133939743,30
